thisN,thisTrialN,thisRepN,blockN,run,condition,trial_key,stim_file_pos,stim_pos,noise_pos,marker_init,shape,shape_order,div_pos,target_pos,subj_C0F1_val,subj_C1F0_val,target_file,img1_file,img2_file,block_start_resp.keys,block_start_resp.rt,block_start_resp.duration,marker.response,marker.rt,slider_resp.keys,slider_resp.rt,slider_resp.duration,submit_resp.keys,submit_resp.rt,submit_resp.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,block_start.started,block_start_text.started,block_start_resp.started,block_start.stopped,blocks.block_start_resp.keys,blocks.block_start_resp.rt,blocks.block_start_resp.duration,baseline.started,ISI1.started,baseline.stopped,stim.started,target_stim.started,target_stim.stopped,stim.stopped,delay.started,ISI2.started,delay.stopped,task.started,img1.started,img2.started,divider_line.started,slider_line.started,marker.started,slider_resp.started,submit_resp.started,task.stopped,positions,trials.marker.response,trials.marker.rt,trials.slider_resp.keys,trials.slider_resp.rt,trials.slider_resp.duration,trials.submit_resp.keys,trials.submit_resp.rt,trials.submit_resp.duration,anticipation.started,anticipation_text.started,anticipation_text.stopped,anticipation.stopped,feedback.started,no_resp_text.started,three_coin.started,no_resp_text.stopped,three_coin.stopped,feedback.stopped,valence,correct,outcome,one_coin.started,one_coin.stopped,one_cross.started,one_cross.stopped,three_cross.started,three_cross.stopped,block_end.started,block_end_text.started,block_end_resp.started,block_end.stopped,block_outcome,block_bonus,blocks.block_end_resp.keys,blocks.block_end_resp.rt,blocks.block_end_resp.duration,subj,difficulty,sess_type,date,expName,psychopyVersion,frameRate,expStart,
15,15,0,4,2,baseline,129,0.9,-0.22,3.0,-0.016,curv,flat_curv,0.0,0.22,pen,rew,input_data/stims/Shape_0.90_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,55.20467099999996,None,None,None,['right'],[1.377164300000004],[0.35997790000010355],up,1.8411253000003853,None,3,0,3,0,0,15,15,9,941.2246559,,,,,,,,,941.2087369999999,0.0005648999999721127,942.2926707000001,942.2930224000002,942.3079922000002,943.3080250000003,943.2915127000001,943.2919102999999,0.0004069999999956053,944.7763985000001,944.7776679000003,944.7914537000001,944.7914537000001,944.7914537000001,944.7914537000001,944.7914537000001,944.7914537000001,944.7914537000001,946.6424969,"[-0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.008, 0.0, 0.008, 0.016, 0.024, 0.032, 0.04, 0.048, 0.056, 0.064, 0.072, 0.08, 0.088, 0.096, 0.104, 0.112, 0.12, 0.128, 0.136, 0.144, 0.152, 0.16, 0.16, 0.16, 0.16, 0.16, 0.16, 0.16, 0.16]",None,None,['right'],[1.377164300000004],[0.35997790000010355],up,1.8411253000003853,None,946.6428645000001,946.6581555000002,946.9081166000001,946.8916553000004,946.8920091,946.9081166000001,,947.9081661,,947.8917233000002,pen,1,1,946.9081166000001,947.9081661,,,,,,,,,,,,,,202512,patients,C,2025-07-26_12h47.29.109,asymmetry_final,2024.2.4,60,2025-07-26 12h47.44.103153 -0600,
16,16,0,4,2,baseline,147,2.7,0.14,1.0,0.156,flat,flat_curv,0.0,-0.14,rew,pen,input_data/stims/Shape_2.70_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,55.20467099999996,None,None,None,['left'],[0.45771190000004935],[0.6239645999999084],up,1.1617498000000523,None,3,0,3,0,0,16,16,27,947.9081661,,,,,,,,,947.8922910000001,0.0005675000002156594,948.9276396,948.9281998000001,948.9415090000002,949.9415647999999,949.9250657000002,949.9254645000001,0.00040709999984755996,951.3598701999999,951.3612983000003,951.3748677000003,951.3748677000003,951.3748677000003,951.3748677000003,951.3748677000003,951.3748677000003,951.3748677000003,952.5426390000002,"[0.156, 0.156, 0.156, 0.156, 0.156, 0.156, 0.156, 0.156, 0.156, 0.156, 0.156, 0.156, 0.156, 0.156, 0.156, 0.156, 0.156, 0.156, 0.156, 0.156, 0.156, 0.156, 0.156, 0.156, 0.156, 0.156, 0.156, 0.156, 0.156, 0.148, 0.14, 0.132, 0.124, 0.116, 0.108, 0.1, 0.092, 0.084, 0.076, 0.068, 0.06, 0.052, 0.044, 0.036, 0.028, 0.02, 0.012, 0.004, -0.004, -0.012, -0.02, -0.028, -0.036, -0.044, -0.052, -0.06, -0.068, -0.076, -0.084, -0.092, -0.1, -0.108, -0.116, -0.124, -0.132, -0.14, -0.14, -0.14, -0.14, -0.14, -0.14, -0.14]",None,None,['left'],[0.45771190000004935],[0.6239645999999084],up,1.1617498000000523,None,952.5430096,952.5582026000002,952.8082908000001,952.7917194000001,952.7920541000003,952.8082908000001,952.8082908000001,953.8082762000004,953.8082762000004,953.7918455000004,rew,1,3,,,,,,,,,,,,,,,,202512,patients,C,2025-07-26_12h47.29.109,asymmetry_final,2024.2.4,60,2025-07-26 12h47.44.103153 -0600,
17,17,0,4,2,baseline,130,1.1,-0.18,3.0,0.056,curv,curv_flat,0.0,-0.18,pen,rew,input_data/stims/Shape_1.10_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,55.20467099999996,None,None,None,['left'],[0.561469699999634],[0.3200125000003027],up,1.0013880999999856,None,3,0,3,0,0,17,17,10,953.8082762000004,,,,,,,,,953.7924156000004,0.0005703000001631153,954.6773510000003,954.6777010000001,954.6916802000001,955.6916957000003,955.6751333000002,955.6755179000002,0.0003921999996236991,956.9602330000002,956.9614477,956.9750936,956.9750936,956.9750936,956.9750936,956.9750936,956.9750936,956.9750936,957.9926856000002,"[0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.048, 0.04, 0.032, 0.024, 0.016, 0.008, 0.0, -0.008, -0.016, -0.024, -0.032, -0.04, -0.048, -0.056, -0.064, -0.072, -0.08, -0.088, -0.096, -0.096, -0.096, -0.096, -0.096, -0.096, -0.096, -0.096, -0.096, -0.096]",None,None,['left'],[0.561469699999634],[0.3200125000003027],up,1.0013880999999856,None,957.9930282,958.0084067000003,958.2584239000003,958.2418708,958.2422120000001,958.2584239000003,,959.2584217000003,,959.2419301,pen,1,1,958.2584239000003,959.2584217000003,,,,,,,,,,,,,,202512,patients,C,2025-07-26_12h47.29.109,asymmetry_final,2024.2.4,60,2025-07-26 12h47.44.103153 -0600,
18,18,0,4,2,baseline,135,1.5,-0.1,3.0,0.048,curv,flat_curv,0.0,0.1,pen,rew,input_data/stims/Shape_1.50_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,55.20467099999996,None,None,None,['right'],[0.7012884999999187],[0.21597879999990255],up,1.0533878999999615,None,3,0,3,0,0,18,18,15,959.2584217000003,,,,,,,,,959.2424596000001,0.0005295000000842265,960.1769424000004,960.1772964000002,960.1918188,961.1918377000002,961.1752887000002,961.1756632000001,0.00038369999992937665,962.4599931000002,962.4612629000003,962.4752310000003,962.4752310000003,962.4752310000003,962.4752310000003,962.4752310000003,962.4752310000003,962.4752310000003,963.5428582,"[0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.056, 0.064, 0.072, 0.08, 0.088, 0.096, 0.104, 0.112, 0.12, 0.128, 0.136, 0.144, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152]",None,None,['right'],[0.7012884999999187],[0.21597879999990255],up,1.0533878999999615,None,963.5432390999999,963.5585474,963.8085856000002,963.7920087000002,963.7923399000001,963.8085856000002,,964.8086129000003,,964.7920732000002,pen,1,1,963.8085856000002,964.8086129000003,,,,,,,,,,,,,,202512,patients,C,2025-07-26_12h47.29.109,asymmetry_final,2024.2.4,60,2025-07-26 12h47.44.103153 -0600,
19,19,0,4,2,baseline,141,2.1,0.02,1.0,-0.136,flat,flat_curv,0.0,-0.02,rew,pen,input_data/stims/Shape_2.10_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,55.20467099999996,None,None,None,['left'],[0.7212135999998281],[0.16801099999975122],up,1.0572657999996409,None,3,0,3,0,0,19,19,21,964.8086129000003,,,,,,,,,964.7925991000002,0.0005261999999675027,965.8761555000001,965.8765061000004,965.8919807000002,966.8919832000001,966.8754511000002,966.8758447,0.0004023000001325272,968.3598772,968.3611433000001,968.3753819000003,968.3753819000003,968.3753819000003,968.3753819000003,968.3753819000003,968.3753819000003,968.3753819000003,969.4429615000004,"[-0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.144, -0.152, -0.16, -0.168, -0.176, -0.184, -0.192, -0.2, -0.208, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216]",None,None,['left'],[0.7212135999998281],[0.16801099999975122],up,1.0572657999996409,None,969.4432949000002,969.4587243000001,969.708752,969.6921726,969.6925099,969.708752,969.708752,970.7087729,970.7087729,970.6922308000003,rew,1,3,,,,,,,,,,,,,,,,202512,patients,C,2025-07-26_12h47.29.109,asymmetry_final,2024.2.4,60,2025-07-26 12h47.44.103153 -0600,
20,20,0,4,2,baseline,157,3.7,0.34,1.0,-0.156,flat,flat_curv,0.0,-0.34,rew,pen,input_data/stims/Shape_3.70_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,55.20467099999996,None,None,None,['left'],[0.5770020999998451],[0.1840796000001319],up,0.9290327999997317,None,3,0,3,0,0,20,20,37,970.7087729,,,,,,,,,970.6927575,0.0005381000000852509,971.5762753000004,971.5766338000003,971.5921700000004,972.5921398,972.5755873000003,972.5759630000002,0.00038230000018302235,973.9613832,973.9626226,973.975512,973.975512,973.975512,973.975512,973.975512,973.975512,973.975512,974.9097988000003,"[-0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.164, -0.172, -0.18, -0.188, -0.196, -0.204, -0.212, -0.22, -0.228, -0.236, -0.244, -0.244, -0.244, -0.244, -0.244, -0.244, -0.244, -0.244, -0.244, -0.244, -0.244, -0.244]",None,None,['left'],[0.5770020999998451],[0.1840796000001319],up,0.9290327999997317,None,974.9101358000003,974.9255324000001,975.1755547000002,975.1590001,975.1593449000002,975.1755547000002,975.1755547000002,976.1755831,976.1755831,976.1590507000001,rew,1,3,,,,,,,,,,,,,,,,202512,patients,C,2025-07-26_12h47.29.109,asymmetry_final,2024.2.4,60,2025-07-26 12h47.44.103153 -0600,
21,21,0,4,2,baseline,133,1.3,-0.14,3.0,-0.064,curv,flat_curv,0.0,0.14,pen,rew,input_data/stims/Shape_1.30_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,55.20467099999996,None,None,None,['right'],[0.316126599999734],[0.36003740000023754],up,0.8282071999997243,None,3,0,3,0,0,21,21,13,976.1755831,,,,,,,,,976.1595912000002,0.0005421999999271065,977.0939822,977.0943407,977.1089131000003,978.1089694000002,978.0924246,978.0927964000002,0.00038020000010874355,979.4777285,979.4789357,979.4923633000003,979.4923633000003,979.4923633000003,979.4923633000003,979.4923633000003,979.4923633000003,979.4923633000003,980.3266867000002,"[-0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.056, -0.048, -0.04, -0.032, -0.024, -0.016, -0.008, 0.0, 0.008, 0.016, 0.024, 0.032, 0.04, 0.048, 0.056, 0.064, 0.072, 0.08, 0.088, 0.096, 0.104, 0.112, 0.112, 0.112, 0.112, 0.112, 0.112, 0.112, 0.112, 0.112, 0.112, 0.112]",None,None,['right'],[0.316126599999734],[0.36003740000023754],up,0.8282071999997243,None,980.3270229,980.3423889000001,980.5923699,980.5758447000003,980.5762187,980.5923699,,981.5924312000002,,981.5759729000001,pen,1,1,980.5923699,981.5924312000002,,,,,,,,,,,,,,202512,patients,C,2025-07-26_12h47.29.109,asymmetry_final,2024.2.4,60,2025-07-26 12h47.44.103153 -0600,
22,22,0,4,2,baseline,122,0.3,-0.34,3.0,0.152,curv,curv_flat,0.0,-0.34,pen,rew,input_data/stims/Shape_0.30_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,55.20467099999996,None,None,None,['left'],[0.5273468000000321],[0.42401920000020255],up,1.119323500000064,None,3,0,3,0,0,22,22,2,981.5924312000002,,,,,,,,,981.5765356000002,0.0005656000003000372,982.6104005000002,982.610737,982.6258149,983.6257978000003,983.6093108,983.6097100000002,0.000408299999890005,984.994776,984.9959891000003,985.0091877,985.0091877,985.0091877,985.0091877,985.0091877,985.0091877,985.0091877,986.1435884000002,"[0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.144, 0.136, 0.128, 0.12, 0.112, 0.104, 0.096, 0.088, 0.08, 0.072, 0.064, 0.056, 0.048, 0.04, 0.032, 0.024, 0.016, 0.008, 0.0, -0.008, -0.016, -0.024, -0.032, -0.04, -0.048, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056]",None,None,['left'],[0.5273468000000321],[0.42401920000020255],up,1.119323500000064,None,986.1439241000003,986.159197,986.4091845000003,986.3927131,986.3930664,986.4091845000003,,987.4092304999999,,987.3928063000003,pen,1,1,986.4091845000003,987.4092304999999,,,,,,,,,,,,,,202512,patients,C,2025-07-26_12h47.29.109,asymmetry_final,2024.2.4,60,2025-07-26 12h47.44.103153 -0600,
23,23,0,4,2,baseline,126,0.7,-0.26,3.0,0.28,curv,curv_flat,0.0,-0.26,pen,rew,input_data/stims/Shape_0.70_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,55.20467099999996,None,None,None,['left'],[0.45051120000016454],[0.7119142000001375],up,1.3864469999998619,None,3,0,3,0,0,23,23,6,987.4092304999999,,,,,,,,,987.3933724000003,0.0005658000000039465,988.3279979000004,988.3283579000004,988.3426205999999,989.3426413000002,989.3261207,989.3265246000001,0.0004137000000810076,990.7119947000001,990.7132123000001,990.7260238000003,990.7260238000003,990.7260238000003,990.7260238000003,990.7260238000003,990.7260238000003,990.7260238000003,992.1270127000003,"[0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.272, 0.264, 0.256, 0.248, 0.24, 0.232, 0.224, 0.216, 0.208, 0.2, 0.192, 0.184, 0.176, 0.168, 0.16, 0.152, 0.144, 0.136, 0.128, 0.12, 0.112, 0.104, 0.096, 0.088, 0.08, 0.072, 0.064, 0.056, 0.048, 0.04, 0.032, 0.024, 0.016, 0.008, 0.0, -0.008, -0.016, -0.024, -0.032, -0.04, -0.048, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056]",None,None,['left'],[0.45051120000016454],[0.7119142000001375],up,1.3864469999998619,None,992.127387,992.1427140000001,992.3926978,992.3761690000001,992.3765121000001,992.3926978,,993.3927688000003,,993.3762202000003,pen,1,1,992.3926978,993.3927688000003,,,,,,,,,,,,,,202512,patients,C,2025-07-26_12h47.29.109,asymmetry_final,2024.2.4,60,2025-07-26 12h47.44.103153 -0600,
24,24,0,4,2,baseline,123,0.3,-0.34,3.0,0.18,curv,flat_curv,0.0,0.34,pen,rew,input_data/stims/Shape_0.30_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,55.20467099999996,None,None,None,['right'],[0.6270690999999715],[0.1598876000002747],up,1.050967700000001,None,3,0,3,0,0,24,24,3,993.3927688000003,,,,,,,,,993.3768196999999,0.0006035999999767228,994.3103847000002,994.3107555000001,994.3261031000002,995.3261414000003,995.3096622000003,995.3100695000003,0.00041849999979604036,996.6953334,996.6966566000001,996.7095008000001,996.7095008000001,996.7095008000001,996.7095008000001,996.7095008000001,996.7095008000001,996.7095008000001,997.7771048,"[0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.188, 0.196, 0.204, 0.212, 0.22, 0.228, 0.236, 0.244, 0.252, 0.26, 0.26, 0.26, 0.26, 0.26, 0.26, 0.26, 0.26, 0.26, 0.26, 0.26, 0.26, 0.26, 0.26, 0.26, 0.26, 0.26, 0.26]",None,None,['right'],[0.6270690999999715],[0.1598876000002747],up,1.050967700000001,None,997.7774621000003,997.7928739000004,998.0428339,998.0263392000002,998.0267037000003,998.0428339,,999.0428953,,999.0264625,pen,1,1,998.0428339,999.0428953,,,,,,,,,,,,,,202512,patients,C,2025-07-26_12h47.29.109,asymmetry_final,2024.2.4,60,2025-07-26 12h47.44.103153 -0600,
25,25,0,4,2,baseline,151,3.1,0.22,1.0,0.188,flat,flat_curv,0.0,-0.22,rew,pen,input_data/stims/Shape_3.10_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,55.20467099999996,None,None,None,['left'],[0.4508888999998817],[0.5680812999999034],up,1.122918099999879,None,3,0,3,0,0,25,25,31,999.0428953,,,,,,,,,999.0270334000002,0.0005733000002692279,1000.0105873000002,1000.0109500000003,1000.0262785,1001.0262692000001,1001.0098056000002,1001.0102138000002,0.0004158000001552864,1002.2936828000002,1002.2948928999999,1002.3096163,1002.3096163,1002.3096163,1002.3096163,1002.3096163,1002.3096163,1002.3096163,1003.4440527000002,"[0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.18, 0.172, 0.164, 0.156, 0.148, 0.14, 0.132, 0.124, 0.116, 0.108, 0.1, 0.092, 0.084, 0.076, 0.068, 0.06, 0.052, 0.044, 0.036, 0.028, 0.02, 0.012, 0.004, -0.004, -0.012, -0.02, -0.028, -0.036, -0.044, -0.052, -0.06, -0.068, -0.076, -0.084, -0.084, -0.084, -0.084, -0.084, -0.084, -0.084, -0.084]",None,None,['left'],[0.4508888999998817],[0.5680812999999034],up,1.122918099999879,None,1003.4443933000002,1003.4596569,1003.7096976000003,1003.6931548000002,1003.6935058000004,1003.7096976000003,1003.7096976000003,1004.7097125,1004.7097125,1004.6932554,rew,1,3,,,,,,,,,,,,,,,,202512,patients,C,2025-07-26_12h47.29.109,asymmetry_final,2024.2.4,60,2025-07-26 12h47.44.103153 -0600,
26,26,0,4,2,baseline,148,2.9,0.18,1.0,-0.364,flat,curv_flat,0.0,0.18,rew,pen,input_data/stims/Shape_2.90_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,55.20467099999996,None,None,None,['right'],[0.5960190999999213],[0.8879882000001089],up,1.5720284999997602,None,3,0,3,0,0,26,26,28,1004.7097125,,,,,,,,,1004.6938159000001,0.0005603999998129439,1005.7775326000001,1005.7778774000003,1005.7931046000003,1006.7931072000001,1006.7766041,1006.7770122000002,0.0004179000002295652,1008.0624025000002,1008.0636324000002,1008.076513,1008.076513,1008.076513,1008.076513,1008.076513,1008.076513,1008.076513,1009.6610209,"[-0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.356, -0.348, -0.34, -0.332, -0.324, -0.316, -0.308, -0.3, -0.292, -0.284, -0.276, -0.268, -0.26, -0.252, -0.244, -0.236, -0.228, -0.22, -0.212, -0.204, -0.196, -0.188, -0.18, -0.172, -0.164, -0.156, -0.148, -0.14, -0.132, -0.124, -0.116, -0.108, -0.1, -0.092, -0.084, -0.076, -0.068, -0.06, -0.052, -0.044, -0.036, -0.028, -0.02, -0.012, -0.004, 0.004, 0.012, 0.02, 0.028, 0.036, 0.044, 0.052, 0.06, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068]",None,None,['right'],[0.5960190999999213],[0.8879882000001089],up,1.5720284999997602,None,1009.6614064,1009.6765207000003,1009.9265046,1009.9100424000003,1009.9104050000001,1009.9265046,1009.9265046,1010.9265352000002,1010.9265352000002,1010.9101049999999,rew,1,3,,,,,,,,,,,,,,,,202512,patients,C,2025-07-26_12h47.29.109,asymmetry_final,2024.2.4,60,2025-07-26 12h47.44.103153 -0600,
27,27,0,4,2,baseline,125,0.5,-0.3,3.0,-0.064,curv,flat_curv,0.0,0.3,pen,rew,input_data/stims/Shape_0.50_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,55.20467099999996,None,None,None,['right'],[0.5431914999999208],[0.34400440000035815],up,0.9911933000003046,None,3,0,3,0,0,27,27,5,1010.9265352000002,,,,,,,,,1010.9106805000001,0.0005760000003647292,1011.8944415000001,1011.8947929000001,1011.9099526,1012.9098686000002,1012.8934398000001,1012.8938471000001,0.0004170000001977314,1014.3778723,1014.3791093,1014.3933405000002,1014.3933405000002,1014.3933405000002,1014.3933405000002,1014.3933405000002,1014.3933405000002,1014.3933405000002,1015.3943118000002,"[-0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.056, -0.048, -0.04, -0.032, -0.024, -0.016, -0.008, 0.0, 0.008, 0.016, 0.024, 0.032, 0.04, 0.048, 0.056, 0.064, 0.072, 0.08, 0.088, 0.096, 0.104, 0.104, 0.104, 0.104, 0.104, 0.104, 0.104, 0.104]",None,None,['right'],[0.5431914999999208],[0.34400440000035815],up,0.9911933000003046,None,1015.3946924000002,1015.4100040000003,1015.6600338000003,1015.6435160000001,1015.6438780000003,1015.6600338000003,,1016.6600470000003,,1016.6435232000003,pen,1,1,1015.6600338000003,1016.6600470000003,,,,,,,,,,,,,,202512,patients,C,2025-07-26_12h47.29.109,asymmetry_final,2024.2.4,60,2025-07-26 12h47.44.103153 -0600,
28,28,0,4,2,baseline,152,3.3,0.26,1.0,-0.132,flat,curv_flat,0.0,0.26,rew,pen,input_data/stims/Shape_3.30_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,55.20467099999996,None,None,None,['right'],[1.5516877999998542],[0.46402679999982865],up,2.1676760000000286,None,3,0,3,0,0,28,28,32,1016.6600470000003,,,,,,,,,1016.6440872000003,0.0005627999998978339,1017.6281093000002,1017.6284604000002,1017.643439,1018.6434294000001,1018.6269030000003,1018.6273041,0.00041069999997489504,1019.9609279000001,1019.9621424000002,1019.9767925000001,1019.9767925000001,1019.9767925000001,1019.9767925000001,1019.9767925000001,1019.9767925000001,1019.9767925000001,1022.1612448999999,"[-0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.124, -0.116, -0.108, -0.1, -0.092, -0.084, -0.076, -0.068, -0.06, -0.052, -0.044, -0.036, -0.028, -0.02, -0.012, -0.004, 0.004, 0.012, 0.02, 0.028, 0.036, 0.044, 0.052, 0.06, 0.068, 0.076, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084]",None,None,['right'],[1.5516877999998542],[0.46402679999982865],up,2.1676760000000286,None,1022.1616503,1022.176856,1022.4268603,1022.4103773000002,1022.4107351000002,1022.4268603,1022.4268603,1023.4268499,1023.4268499,1023.4103457000001,rew,1,3,,,,,,,,,,,,,,,,202512,patients,C,2025-07-26_12h47.29.109,asymmetry_final,2024.2.4,60,2025-07-26 12h47.44.103153 -0600,
