thisN,thisTrialN,thisRepN,blockN,run,condition,trial_key,stim_file_pos,stim_pos,noise_pos,marker_init,shape,shape_order,div_pos,target_pos,subj_C0F1_val,subj_C1F0_val,target_file,img1_file,img2_file,block_start_resp.keys,block_start_resp.rt,block_start_resp.duration,marker.response,marker.rt,slider_resp.keys,slider_resp.rt,slider_resp.duration,submit_resp.keys,submit_resp.rt,submit_resp.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,block_start.started,block_start_text.started,block_start_resp.started,block_start.stopped,blocks.block_start_resp.keys,blocks.block_start_resp.rt,blocks.block_start_resp.duration,baseline.started,ISI1.started,baseline.stopped,stim.started,target_stim.started,target_stim.stopped,stim.stopped,delay.started,ISI2.started,delay.stopped,task.started,img1.started,img2.started,divider_line.started,slider_line.started,marker.started,slider_resp.started,submit_resp.started,task.stopped,positions,trials.marker.response,trials.marker.rt,trials.slider_resp.keys,trials.slider_resp.rt,trials.slider_resp.duration,trials.submit_resp.keys,trials.submit_resp.rt,trials.submit_resp.duration,anticipation.started,anticipation_text.started,anticipation_text.stopped,anticipation.stopped,feedback.started,no_resp_text.started,one_coin.started,no_resp_text.stopped,one_coin.stopped,feedback.stopped,valence,correct,outcome,three_coin.started,three_coin.stopped,three_cross.started,three_cross.stopped,one_cross.started,one_cross.stopped,block_end.started,block_end_text.started,block_end_resp.started,block_end.stopped,block_outcome,block_bonus,blocks.block_end_resp.keys,blocks.block_end_resp.rt,blocks.block_end_resp.duration,img1.stopped,img2.stopped,divider_line.stopped,slider_line.stopped,marker.stopped,slider_resp.stopped,submit_resp.stopped,subj,difficulty,sess_type,date,expName,psychopyVersion,frameRate,expStart,
36,36,0,5,2,curv_comp,173,0.7,-0.26,3.0,-0.272,curv,flat_curv,0.2,0.26,pen,rew,input_data/stims/Shape_0.70_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,2.1154375999758486,None,None,None,"['right', 'right']","[0.7434198000119068, 1.7034228999982588]","[0.6880065999866929, 0.40001930002472363]",up,2.3914155999955256,None,3,0,3,0,0,36,36,13,1059.5942551000044,,,,,,,,,1059.5784240999783,0.0006084000051487237,1060.5121573999932,1060.512553299981,1060.5276396999834,1061.5276497000013,1061.5111169999873,1061.5115571999922,0.0004474000015761703,1062.796185299987,1062.7976253999805,1062.8110224999837,1062.8110224999837,1062.8110224999837,1062.8110224999837,1062.8110224999837,1062.8110224999837,1062.8110224999837,1065.2121344000043,"[-0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.264, -0.256, -0.248, -0.24, -0.232, -0.224, -0.216, -0.208, -0.2, -0.192, -0.184, -0.176, -0.168, -0.16, -0.152, -0.144, -0.136, -0.128, -0.12, -0.112, -0.104, -0.096, -0.088, -0.08, -0.072, -0.064, -0.056, -0.048, -0.04, -0.032, -0.024, -0.016, -0.008, 0.0, 0.008, 0.016, 0.024, 0.032, 0.04, 0.048, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.064, 0.072, 0.08, 0.088, 0.096, 0.104, 0.112, 0.12, 0.128, 0.136, 0.144, 0.152, 0.16, 0.168, 0.176, 0.184, 0.192, 0.2, 0.208, 0.216, 0.224, 0.232, 0.24, 0.248, 0.248, 0.248, 0.248, 0.248, 0.248, 0.248, 0.248, 0.248, 0.248, 0.248, 0.248, 0.248, 0.248, 0.248, 0.248, 0.248, 0.248, 0.248]",None,None,"['right', 'right']","[0.7434198000119068, 1.7034228999982588]","[0.6880065999866929, 0.40001930002472363]",up,2.3914155999955256,None,1065.2125849000004,1065.2277571999875,1065.4777604999836,1065.4612911999866,1065.4616908000025,1065.4777604999836,1065.4777604999836,1066.4777757999836,1066.4777757999836,1066.461366100004,pen,1,1,,,,,,,,,,,,,,,,,,,,,,,202521,patients,A,2025-12-12_15h14.47.149,asymmetry_final,2024.2.4,60,2025-12-12 15h14.59.626305 -0700,
37,37,0,5,2,curv_comp,170,0.5,-0.3,3.0,-0.056,curv,curv_flat,-0.2,-0.3,pen,rew,input_data/stims/Shape_0.50_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,2.1154375999758486,None,None,None,['left'],[0.5118934999918565],[0.439941299991915],up,1.0878901999967638,None,3,0,3,0,0,37,37,10,1066.4777757999836,,,,,,,,,1066.4619759999914,0.0006083000043872744,1067.397130199999,1067.3975078999938,1067.4111654000008,1068.4111610999971,1068.3946911999956,1068.395137399988,0.0004549000004772097,1069.7801346999768,1069.78149579998,1069.7945583999972,1069.7945583999972,1069.7945583999972,1069.7945583999972,1069.7945583999972,1069.7945583999972,1069.7945583999972,1070.8955929999938,"[-0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.064, -0.072, -0.08, -0.088, -0.096, -0.104, -0.112, -0.12, -0.128, -0.136, -0.144, -0.152, -0.16, -0.168, -0.176, -0.184, -0.192, -0.2, -0.208, -0.216, -0.224, -0.232, -0.24, -0.248, -0.256, -0.264, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272]",None,None,['left'],[0.5118934999918565],[0.439941299991915],up,1.0878901999967638,None,1070.8960266999784,1070.9112277999811,1071.1612450999964,1071.1447753999964,1071.1451678999874,1071.1612450999964,1071.1612450999964,1072.1613157999818,1072.1613157999818,1072.1448296000017,pen,1,1,,,,,,,,,,,,,,,,,,,,,,,202521,patients,A,2025-12-12_15h14.47.149,asymmetry_final,2024.2.4,60,2025-12-12 15h14.59.626305 -0700,
38,38,0,5,2,curv_comp,162,0.1,-0.38,3.0,-0.028,curv,curv_flat,-0.2,-0.38,pen,rew,input_data/stims/Shape_0.10_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,2.1154375999758486,None,None,None,['left'],[0.7804319999995641],[0.42399579999619164],up,1.4683374000014737,None,3,0,3,0,0,38,38,2,1072.1613157999818,,,,,,,,,1072.1454313999857,0.0006001000001560897,1073.1290099000034,1073.1293868999928,1073.144652499992,1074.1446574000001,1074.1281645999989,1074.1286059999838,0.0004498999915085733,1075.4622643999755,1075.4636317999975,1075.4780532000004,1075.4780532000004,1075.4780532000004,1075.4780532000004,1075.4780532000004,1075.4780532000004,1075.4780532000004,1076.962472299987,"[-0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.036, -0.044, -0.052, -0.06, -0.068, -0.076, -0.084, -0.092, -0.1, -0.108, -0.116, -0.124, -0.132, -0.14, -0.148, -0.156, -0.164, -0.172, -0.18, -0.188, -0.196, -0.204, -0.212, -0.22, -0.228, -0.236, -0.236, -0.236, -0.236, -0.236, -0.236, -0.236, -0.236, -0.236, -0.236, -0.236, -0.236, -0.236, -0.236, -0.236, -0.236, -0.236, -0.236]",None,None,['left'],[0.7804319999995641],[0.42399579999619164],up,1.4683374000014737,None,1076.9628824999963,1076.9781255999987,1077.2281218999997,1077.2115507999843,1077.2119442999829,1077.2281218999997,1077.2281218999997,1078.2281247999927,1078.2281247999927,1078.211652099999,pen,1,1,,,,,,,,,,,,,,,,,,,,,,,202521,patients,A,2025-12-12_15h14.47.149,asymmetry_final,2024.2.4,60,2025-12-12 15h14.59.626305 -0700,
39,39,0,5,2,curv_comp,168,0.5,-0.3,3.0,-0.324,curv,curv_flat,-0.2,-0.3,pen,rew,input_data/stims/Shape_0.50_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,2.1154375999758486,None,None,None,None,,,up,1.6855614999949466,None,3,0,3,0,0,39,39,8,1078.2281247999927,,,,,,,,,1078.212269599986,0.0006172000139486045,1079.2463679999928,1079.2470859999885,1079.2614835999848,1080.2614981999795,1080.2450367999845,1080.2455171000038,0.0004908000119030476,1081.63026049998,1081.6321204999986,1081.6448913999775,1081.6448913999775,1081.6448913999775,1081.6448913999775,1081.6448913999775,1081.6448913999775,1081.6448913999775,1083.3460667000036,"[-0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324]",None,None,None,,,up,1.6855614999949466,None,1083.34651209999,1083.3616028999968,1083.6116095999896,1083.5950951999985,1083.5975522999943,1083.6116095999896,,1084.6116179999954,,1084.5951553999912,pen,0,-3,,,1083.6116095999896,1084.6116179999954,,,,,,,,,,,,,,,,,,,202521,patients,A,2025-12-12_15h14.47.149,asymmetry_final,2024.2.4,60,2025-12-12 15h14.59.626305 -0700,
0,0,0,4,2,baseline,134,1.5,-0.1,3.0,0.188,curv,curv_flat,0.0,-0.1,pen,rew,input_data/stims/Shape_1.50_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,5.528592399990885,None,None,None,['left'],[1.160695400001714],[0.4719551000162028],up,2.5367255000164732,None,4,0,4,0,0,0,0,14,1147.8967589999957,,1142.3162869999942,1142.329911399982,1142.329911399982,1147.863645299978,up,5.528592399990885,None,1147.884360199998,0.020698299980722368,1148.7679915000044,1148.7684035999991,1148.7804775999975,1149.780230000004,1149.7637198999873,1149.764163499989,0.0004518000059761107,1151.099050299992,1151.100370799977,1151.113783799985,1151.113783799985,1151.113783799985,1151.113783799985,1151.113783799985,1151.113783799985,1151.113783799985,1153.6651405000011,"[0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.18, 0.172, 0.164, 0.156, 0.148, 0.14, 0.132, 0.124, 0.116, 0.108, 0.1, 0.092, 0.084, 0.076, 0.068, 0.06, 0.052, 0.044, 0.036, 0.028, 0.02, 0.012, 0.004, -0.004, -0.012, -0.02, -0.028, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036]",None,None,['left'],[1.160695400001714],[0.4719551000162028],up,2.5367255000164732,None,1153.6655727000034,1153.680377599987,1153.9317473999981,1153.9146139999793,1153.915506499994,1153.9317473999981,1153.9317473999981,1154.93179219999,1154.93179219999,1154.9152800999873,pen,1,1,,,,,,,1084.6077872999886,1084.6116179999954,1084.6116179999954,1142.3135558999784,32,12,up,57.69488899997668,None,,,,,,,,202521,patients,A,2025-12-12_15h14.47.149,asymmetry_final,2024.2.4,60,2025-12-12 15h14.59.626305 -0700,
1,1,0,4,2,baseline,152,3.3,0.26,1.0,-0.132,flat,curv_flat,0.0,0.26,rew,pen,input_data/stims/Shape_3.30_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,5.528592399990885,None,None,None,['right'],[0.8442806999955792],[0.4080405000131577],up,1.428230799996527,None,4,0,4,0,0,1,1,32,1154.93179219999,,,,,,,,,1154.9158924999938,0.0006117000011727214,1155.9011976999755,1155.9015603000007,1155.9145281999954,1156.9140439999755,1156.898053299985,1156.8985112999799,0.0004667000030167401,1158.182012699981,1158.1832775999792,1158.1982646999822,1158.1982646999822,1158.1982646999822,1158.1982646999822,1158.1982646999822,1158.1982646999822,1158.1982646999822,1159.6324442999903,"[-0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.124, -0.116, -0.108, -0.1, -0.092, -0.084, -0.076, -0.068, -0.06, -0.052, -0.044, -0.036, -0.028, -0.02, -0.012, -0.004, 0.004, 0.012, 0.02, 0.028, 0.036, 0.044, 0.052, 0.06, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068]",None,None,['right'],[0.8442806999955792],[0.4080405000131577],up,1.428230799996527,None,1159.6328568999888,1159.647994799976,1159.897996099986,1159.8814744999981,1159.8818669999891,1159.897996099986,,1160.8980459999875,,1160.881517599977,rew,1,3,1159.897996099986,1160.8980459999875,,,,,,,,,,,,,,,,,,,,,202521,patients,A,2025-12-12_15h14.47.149,asymmetry_final,2024.2.4,60,2025-12-12 15h14.59.626305 -0700,
2,2,0,4,2,baseline,130,1.1,-0.18,3.0,0.056,curv,curv_flat,0.0,-0.18,pen,rew,input_data/stims/Shape_1.10_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,5.528592399990885,None,None,None,['left'],[0.878504399996018],[0.3680606000125408],up,1.5904704999993555,None,4,0,4,0,0,2,2,10,1160.8980459999875,,,,,,,,,1160.8821385999909,0.0006219999922905117,1161.816323999985,1161.8167054999794,1161.831449099991,1162.83147059998,1162.8142634999822,1162.814689699997,0.0004345000197645277,1164.2982155999925,1164.2995289999817,1164.3160390999983,1164.3160390999983,1164.3160390999983,1164.3160390999983,1164.3160390999983,1164.3160390999983,1164.3160390999983,1165.9149147999997,"[0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.056, 0.048, 0.04, 0.032, 0.024, 0.016, 0.008, 0.0, -0.008, -0.016, -0.024, -0.032, -0.04, -0.048, -0.056, -0.064, -0.072, -0.08, -0.088, -0.096, -0.104, -0.112, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12]",None,None,['left'],[0.878504399996018],[0.3680606000125408],up,1.5904704999993555,None,1165.91532,1165.9305679999816,1166.1805845999916,1166.1641293999855,1166.1645240999933,1166.1805845999916,1166.1805845999916,1167.1806195999961,1167.1806195999961,1167.164206699992,pen,1,1,,,,,,,,,,,,,,,,,,,,,,,202521,patients,A,2025-12-12_15h14.47.149,asymmetry_final,2024.2.4,60,2025-12-12 15h14.59.626305 -0700,
3,3,0,4,2,baseline,124,0.5,-0.3,3.0,-0.232,curv,curv_flat,0.0,-0.3,pen,rew,input_data/stims/Shape_0.50_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,5.528592399990885,None,None,None,['right'],[0.7911600999941584],[0.26401590000023134],up,1.2072063999949023,None,4,0,4,0,0,3,3,4,1167.1806195999961,,,,,,,,,1167.1647967000026,0.0005896000075154006,1168.049699700001,1168.0502460999996,1168.0639851999877,1169.0640446000034,1169.0478300999966,1169.0482652999926,0.00044299999717622995,1170.5325632999884,1170.5344687000033,1170.5473825999943,1170.5473825999943,1170.5473825999943,1170.5473825999943,1170.5473825999943,1170.5473825999943,1170.5473825999943,1171.7651283000014,"[-0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.224, -0.216, -0.208, -0.2, -0.192, -0.184, -0.176, -0.168, -0.16, -0.152, -0.144, -0.136, -0.128, -0.12, -0.112, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104]",None,None,['right'],[0.7911600999941584],[0.26401590000023134],up,1.2072063999949023,None,1171.7655344999803,1171.7808258000005,1172.0307383000036,1172.0143000999815,1172.014700300002,1172.0307383000036,1172.0307383000036,1173.0308111999766,1173.0308111999766,1173.0144440000004,pen,1,1,,,,,,,,,,,,,,,,,,,,,,,202521,patients,A,2025-12-12_15h14.47.149,asymmetry_final,2024.2.4,60,2025-12-12 15h14.59.626305 -0700,
4,4,0,4,2,baseline,123,0.3,-0.34,3.0,0.18,curv,flat_curv,0.0,0.34,pen,rew,input_data/stims/Shape_0.30_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,5.528592399990885,None,None,None,"['right', 'left']","[0.48906009999336675, 0.8810216000129003]","[0.23993110001902096, 0.3759987999801524]",up,1.4569896000029985,None,4,0,4,0,0,4,4,3,1173.0308111999766,,,,,,,,,1173.0150921999884,0.0006478999857790768,1173.9496978999814,1173.9504733999784,1173.9641580999887,1174.9642018000013,1174.9476976000005,1174.9481438999937,0.00045449999743141234,1176.2820960999816,1176.2833606999775,1176.2975429999933,1176.2975429999933,1176.2975429999933,1176.2975429999933,1176.2975429999933,1176.2975429999933,1176.2975429999933,1177.7653120000032,"[0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.188, 0.196, 0.204, 0.212, 0.22, 0.228, 0.236, 0.244, 0.252, 0.26, 0.268, 0.276, 0.284, 0.292, 0.292, 0.292, 0.292, 0.292, 0.292, 0.292, 0.292, 0.292, 0.292, 0.284, 0.276, 0.268, 0.26, 0.252, 0.244, 0.236, 0.228, 0.22, 0.212, 0.204, 0.196, 0.188, 0.18, 0.172, 0.164, 0.156, 0.148, 0.14, 0.132, 0.124, 0.116, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108]",None,None,"['right', 'left']","[0.48906009999336675, 0.8810216000129003]","[0.23993110001902096, 0.3759987999801524]",up,1.4569896000029985,None,1177.765737299982,1177.7809496999835,1178.0309199999901,1178.014486,1178.0148941999942,1178.0309199999901,1178.0309199999901,1179.030934599985,1179.030934599985,1179.0145135999774,pen,1,1,,,,,,,,,,,,,,,,,,,,,,,202521,patients,A,2025-12-12_15h14.47.149,asymmetry_final,2024.2.4,60,2025-12-12 15h14.59.626305 -0700,
5,5,0,4,2,baseline,151,3.1,0.22,1.0,0.188,flat,flat_curv,0.0,-0.22,rew,pen,input_data/stims/Shape_3.10_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,5.528592399990885,None,None,None,['left'],[2.0247838999785017],[0.6000077000062447],up,2.7848516999802087,None,4,0,4,0,0,5,5,31,1179.030934599985,,,,,,,,,1179.015123099991,0.000607599999057129,1179.999353799998,1179.999738399987,1180.0143645999779,1181.0143579999858,1180.9978157999867,1180.9982664999843,0.0004589000018313527,1182.282312700001,1182.2837776999804,1182.2977125000034,1182.2977125000034,1182.2977125000034,1182.2977125000034,1182.2977125000034,1182.2977125000034,1182.2977125000034,1185.099106299982,"[0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.18, 0.172, 0.164, 0.156, 0.148, 0.14, 0.132, 0.124, 0.116, 0.108, 0.1, 0.092, 0.084, 0.076, 0.068, 0.06, 0.052, 0.044, 0.036, 0.028, 0.02, 0.012, 0.004, -0.004, -0.012, -0.02, -0.028, -0.036, -0.044, -0.052, -0.06, -0.068, -0.076, -0.084, -0.092, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1]",None,None,['left'],[2.0247838999785017],[0.6000077000062447],up,2.7848516999802087,None,1185.0996165999968,1185.1145029999898,1185.3644595999795,1185.3479175999819,1185.3483124999912,1185.3644595999795,,1186.3644820999762,,1186.3480622999778,rew,1,3,1185.3644595999795,1186.3644820999762,,,,,,,,,,,,,,,,,,,,,202521,patients,A,2025-12-12_15h14.47.149,asymmetry_final,2024.2.4,60,2025-12-12 15h14.59.626305 -0700,
6,6,0,4,2,baseline,125,0.5,-0.3,3.0,-0.064,curv,flat_curv,0.0,0.3,pen,rew,input_data/stims/Shape_0.50_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,5.528592399990885,None,None,None,['right'],[0.6412986999785062],[0.30401350001920946],up,1.1133479999843985,None,4,0,4,0,0,6,6,5,1186.3644820999762,,,,,,,,,1186.348692200001,0.0006298999942373484,1187.382446499978,1187.382833999989,1187.3978775999858,1188.3978711999953,1188.3814065000042,1188.3818506999814,0.00045220000902190804,1189.6665925999987,1189.6679943999916,1189.6812604999868,1189.6812604999868,1189.6812604999868,1189.6812604999868,1189.6812604999868,1189.6812604999868,1189.6812604999868,1190.7989714999858,"[-0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.056, -0.048, -0.04, -0.032, -0.024, -0.016, -0.008, 0.0, 0.008, 0.016, 0.024, 0.032, 0.04, 0.048, 0.056, 0.064, 0.072, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08]",None,None,['right'],[0.6412986999785062],[0.30401350001920946],up,1.1133479999843985,None,1190.7993831999775,1190.8146562999755,1191.0646313999896,1191.0481741999974,1191.048575199995,1191.0646313999896,1191.0646313999896,1192.0646391999908,1192.0646391999908,1192.048220800003,pen,1,1,,,,,,,,,,,,,,,,,,,,,,,202521,patients,A,2025-12-12_15h14.47.149,asymmetry_final,2024.2.4,60,2025-12-12 15h14.59.626305 -0700,
