thisN,thisTrialN,thisRepN,blockN,run,condition,trial_key,stim_file_pos,stim_pos,noise_pos,marker_init,shape,shape_order,div_pos,target_pos,subj_C0F1_val,subj_C1F0_val,target_file,img1_file,img2_file,block_start_resp.keys,block_start_resp.rt,block_start_resp.duration,marker.response,marker.rt,slider_resp.keys,slider_resp.rt,slider_resp.duration,submit_resp.keys,submit_resp.rt,submit_resp.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,block_start.started,block_start_text.started,block_start_resp.started,block_start.stopped,blocks.block_start_resp.keys,blocks.block_start_resp.rt,blocks.block_start_resp.duration,baseline.started,ISI1.started,baseline.stopped,stim.started,target_stim.started,target_stim.stopped,stim.stopped,delay.started,ISI2.started,delay.stopped,task.started,img1.started,img2.started,divider_line.started,slider_line.started,marker.started,slider_resp.started,submit_resp.started,task.stopped,positions,trials.marker.response,trials.marker.rt,trials.slider_resp.keys,trials.slider_resp.rt,trials.slider_resp.duration,trials.submit_resp.keys,trials.submit_resp.rt,trials.submit_resp.duration,anticipation.started,anticipation_text.started,anticipation_text.stopped,anticipation.stopped,feedback.started,no_resp_text.started,three_cross.started,no_resp_text.stopped,three_cross.stopped,feedback.stopped,valence,correct,outcome,one_coin.started,one_coin.stopped,one_cross.started,one_cross.stopped,three_coin.started,three_coin.stopped,block_end.started,block_end_text.started,block_end_resp.started,block_end.stopped,block_outcome,block_bonus,blocks.block_end_resp.keys,blocks.block_end_resp.rt,blocks.block_end_resp.duration,img1.stopped,img2.stopped,divider_line.stopped,slider_line.stopped,marker.stopped,slider_resp.stopped,submit_resp.stopped,subj,difficulty,sess_type,date,expName,psychopyVersion,frameRate,expStart,
7,7,0,5,2,curv_comp,169,0.5,-0.3,3.0,-0.284,curv,flat_curv,0.2,0.3,pen,rew,input_data/stims/Shape_0.50_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,11.363013400000455,None,None,None,['right'],[0.6574000000000524],[0.8879764000002979],up,1.6013578000001871,None,3,0,3,0,0,7,7,9,825.1737271000002,,,,,,,,,825.1577877,0.0005344000001059612,826.0427200000004,826.0431251,826.0571848,827.0571716000004,827.0405616999997,827.0409330000002,0.0003796999999394757,828.3254759000001,828.3268126000003,828.3405533000005,828.3405533000005,828.3405533000005,828.3405533000005,828.3405533000005,828.3405533000005,828.3405533000005,829.9581418999996,"[-0.284, -0.284, -0.284, -0.284, -0.284, -0.284, -0.284, -0.284, -0.284, -0.284, -0.284, -0.284, -0.284, -0.284, -0.284, -0.284, -0.284, -0.284, -0.284, -0.284, -0.284, -0.284, -0.284, -0.284, -0.284, -0.284, -0.284, -0.284, -0.284, -0.284, -0.284, -0.284, -0.284, -0.284, -0.284, -0.284, -0.284, -0.284, -0.284, -0.284, -0.284, -0.276, -0.268, -0.26, -0.252, -0.244, -0.236, -0.228, -0.22, -0.212, -0.204, -0.196, -0.188, -0.18, -0.172, -0.164, -0.156, -0.148, -0.14, -0.132, -0.124, -0.116, -0.108, -0.1, -0.092, -0.084, -0.076, -0.068, -0.06, -0.052, -0.044, -0.036, -0.028, -0.02, -0.012, -0.004, 0.004, 0.012, 0.02, 0.028, 0.036, 0.044, 0.052, 0.06, 0.068, 0.076, 0.084, 0.092, 0.1, 0.108, 0.116, 0.124, 0.132, 0.14, 0.14, 0.14, 0.14, 0.14, 0.14]",None,None,['right'],[0.6574000000000524],[0.8879764000002979],up,1.6013578000001871,None,829.9584938999997,829.9738710000001,830.2238895999999,830.2072817999997,830.2076096999999,830.2238895999999,830.2238895999999,831.2239067999999,831.2239067999999,831.2073981000003,pen,0,-3,,,,,,,,,,,,,,,,,,,,,,,202509,patients,A,2025-05-23_14h44.58.284,asymmetry_final,2024.2.4,60,2025-05-23 14h45.10.782086 -0600,
8,8,0,5,2,curv_comp,184,1.5,-0.1,1.0,-0.228,flat,curv_flat,-0.2,-0.1,rew,pen,input_data/stims/Shape_1.50_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,11.363013400000455,None,None,None,['right'],[0.6192211000006864],[0.36800859999948443],up,1.0431474000006347,None,3,0,3,0,0,8,8,24,831.2239067999999,,,,,,,,,831.2079492000003,0.0005504999999175197,832.2920272000001,832.2926981999999,832.3073176999997,833.3073340000001,833.2908055999997,833.2911743000004,0.0003774999995584949,834.6750568999996,834.6763699000003,834.6907584,834.6907584,834.6907584,834.6907584,834.6907584,834.6907584,834.6907584,835.7416392000005,"[-0.228, -0.228, -0.228, -0.228, -0.228, -0.228, -0.228, -0.228, -0.228, -0.228, -0.228, -0.228, -0.228, -0.228, -0.228, -0.228, -0.228, -0.228, -0.228, -0.228, -0.228, -0.228, -0.228, -0.228, -0.228, -0.228, -0.228, -0.228, -0.228, -0.228, -0.228, -0.228, -0.228, -0.228, -0.228, -0.228, -0.228, -0.228, -0.228, -0.22, -0.212, -0.204, -0.196, -0.188, -0.18, -0.172, -0.164, -0.156, -0.148, -0.14, -0.132, -0.124, -0.116, -0.108, -0.1, -0.092, -0.084, -0.076, -0.068, -0.06, -0.052, -0.052, -0.052, -0.052, -0.052]",None,None,['right'],[0.6192211000006864],[0.36800859999948443],up,1.0431474000006347,None,835.7420036000003,835.7574139999997,836.0073632000003,835.9908601999996,835.9911899999997,836.0073632000003,,837.0074274999997,,836.9908766999997,rew,1,3,,,,,836.0073632000003,837.0074274999997,,,,,,,,,,,,,,,,,202509,patients,A,2025-05-23_14h44.58.284,asymmetry_final,2024.2.4,60,2025-05-23 14h45.10.782086 -0600,
9,9,0,5,2,curv_comp,176,0.9,-0.22,3.0,-0.356,curv,curv_flat,-0.2,-0.22,pen,rew,input_data/stims/Shape_0.90_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,11.363013400000455,None,None,None,['right'],[0.5637458999999581],[0.2960071000006792],up,1.1477275000006557,None,3,0,3,0,0,9,9,16,837.0074274999997,,,,,,,,,836.9914144000004,0.0005373000003601192,838.0255256,838.0261424999999,838.0408255000002,839.0408649999999,839.0243452000004,839.0247336000002,0.00039590000051248353,840.4599249000003,840.4611653000002,840.4742171999997,840.4742171999997,840.4742171999997,840.4742171999997,840.4742171999997,840.4742171999997,840.4742171999997,841.6251812999999,"[-0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.348, -0.34, -0.332, -0.324, -0.316, -0.308, -0.3, -0.292, -0.284, -0.276, -0.268, -0.26, -0.252, -0.244, -0.236, -0.228, -0.22, -0.212, -0.212, -0.212, -0.212, -0.212, -0.212, -0.212, -0.212, -0.212, -0.212, -0.212, -0.212, -0.212, -0.212, -0.212, -0.212, -0.212, -0.212, -0.212]",None,None,['right'],[0.5637458999999581],[0.2960071000006792],up,1.1477275000006557,None,841.6255397000004,841.6409200999997,841.8909165000005,841.8743175,841.8746419999998,841.8909165000005,,842.8909458999997,,842.8743706000005,pen,1,1,841.8909165000005,842.8909458999997,,,,,,,,,,,,,,,,,,,,,202509,patients,A,2025-05-23_14h44.58.284,asymmetry_final,2024.2.4,60,2025-05-23 14h45.10.782086 -0600,
10,10,0,5,2,curv_comp,187,1.7,-0.06,1.0,-0.088,flat,flat_curv,0.2,0.06,rew,pen,input_data/stims/Shape_1.70_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,11.363013400000455,None,None,None,['right'],[0.5081971999998132],[0.640004100000624],up,1.2761840000002849,None,3,0,3,0,0,10,10,27,842.8909458999997,,,,,,,,,842.8749102000002,0.0005387000001064735,843.9591264999999,843.9594908999998,843.9742962999999,844.9742981999998,844.9577896999999,844.9581578999996,0.0003767000007428578,846.2424102000004,846.2439588999996,846.2577503000002,846.2577503000002,846.2577503000002,846.2577503000002,846.2577503000002,846.2577503000002,846.2577503000002,847.5420297999999,"[-0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.08, -0.072, -0.064, -0.056, -0.048, -0.04, -0.032, -0.024, -0.016, -0.008, 0.0, 0.008, 0.016, 0.024, 0.032, 0.04, 0.048, 0.056, 0.064, 0.072, 0.08, 0.088, 0.096, 0.104, 0.112, 0.12, 0.128, 0.136, 0.144, 0.152, 0.16, 0.168, 0.176, 0.184, 0.192, 0.2, 0.208, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216]",None,None,['right'],[0.5081971999998132],[0.640004100000624],up,1.2761840000002849,None,847.5423778000004,847.5577058999997,847.8077335999997,847.7912213999998,847.7915403999996,847.8077335999997,,848.8077727999998,,848.7912545999998,rew,0,-1,,,847.8077335999997,848.8077727999998,,,,,,,,,,,,,,,,,,,202509,patients,A,2025-05-23_14h44.58.284,asymmetry_final,2024.2.4,60,2025-05-23 14h45.10.782086 -0600,
11,11,0,5,2,curv_comp,163,0.1,-0.38,3.0,-0.124,curv,flat_curv,0.2,0.38,pen,rew,input_data/stims/Shape_0.10_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,11.363013400000455,None,None,None,['right'],[0.6014552999995431],[0.488031900000351],up,1.1534696999997323,None,3,0,3,0,0,11,11,3,848.8077727999998,,,,,,,,,848.7917903999996,0.0005352999996830476,849.7264427,849.7270802000003,849.7411615000001,850.7411637000005,850.7245985999998,850.7249831999998,0.00039179999930638587,852.1086160000004,852.1099715999999,852.1245133000002,852.1245133000002,852.1245133000002,852.1245133000002,852.1245133000002,852.1245133000002,852.1245133000002,853.2922434000002,"[-0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.116, -0.108, -0.1, -0.092, -0.084, -0.076, -0.068, -0.06, -0.052, -0.044, -0.036, -0.028, -0.02, -0.012, -0.004, 0.004, 0.012, 0.02, 0.028, 0.036, 0.044, 0.052, 0.06, 0.068, 0.076, 0.084, 0.092, 0.1, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108]",None,None,['right'],[0.6014552999995431],[0.488031900000351],up,1.1534696999997323,None,853.2925978000003,853.3079199000003,853.5579453,853.5413629000004,853.5416931999998,853.5579453,853.5579453,854.5579729000001,854.5579729000001,854.5414369,pen,0,-3,,,,,,,,,,,,,,,,,,,,,,,202509,patients,A,2025-05-23_14h44.58.284,asymmetry_final,2024.2.4,60,2025-05-23 14h45.10.782086 -0600,
12,12,0,5,2,curv_comp,192,2.3,0.06,1.0,-0.304,flat,curv_flat,-0.2,0.06,rew,pen,input_data/stims/Shape_2.30_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,11.363013400000455,None,None,None,None,,,up,0.29125420000036684,None,3,0,3,0,0,12,12,32,854.5579729000001,,,,,,,,,854.5419701999999,0.0005332999999154708,855.6266065999998,855.6271475000003,855.6413427999996,856.6413515000004,856.6247298999997,856.6250987000003,0.0003760999998121406,858.0597555000004,858.0611127000002,858.0747012000002,858.0747012000002,858.0747012000002,858.0747012000002,858.0747012000002,858.0747012000002,858.0747012000002,858.3757118000003,"[-0.304, -0.304, -0.304, -0.304, -0.304, -0.304, -0.304, -0.304, -0.304, -0.304, -0.304, -0.304, -0.304, -0.304, -0.304, -0.304, -0.304, -0.304, -0.304, -0.304]",None,None,None,,,up,0.29125420000036684,None,858.3760285999997,858.3914195999996,858.6414093000003,858.6248031000005,858.6270500999999,858.6414093000003,,859.6414432000001,,859.6248684000002,rew,0,-1,,,858.6414093000003,859.6414432000001,,,,,,,,,,,,,,,,,,,202509,patients,A,2025-05-23_14h44.58.284,asymmetry_final,2024.2.4,60,2025-05-23 14h45.10.782086 -0600,
13,13,0,5,2,curv_comp,181,1.1,-0.18,1.0,-0.392,flat,flat_curv,0.2,0.18,rew,pen,input_data/stims/Shape_1.10_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,11.363013400000455,None,None,None,['right'],[0.6997260000007373],[1.1279195999995864],up,2.0356939000002967,None,3,0,3,0,0,13,13,21,859.6414432000001,,,,,,,,,859.625403,0.0005363000000215834,860.5606756999996,860.5612025,860.5747815000004,861.5747788999997,861.5582690000001,861.5586371999998,0.0003755000007004128,863.0438221000004,863.0452215000005,863.0582276000005,863.0582276000005,863.0582276000005,863.0582276000005,863.0582276000005,863.0582276000005,863.0582276000005,865.1091335000001,"[-0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.384, -0.376, -0.368, -0.36, -0.352, -0.344, -0.336, -0.328, -0.32, -0.312, -0.304, -0.296, -0.288, -0.28, -0.272, -0.264, -0.256, -0.248, -0.24, -0.232, -0.224, -0.216, -0.208, -0.2, -0.192, -0.184, -0.176, -0.168, -0.16, -0.152, -0.144, -0.136, -0.128, -0.12, -0.112, -0.104, -0.096, -0.088, -0.08, -0.072, -0.064, -0.056, -0.048, -0.04, -0.032, -0.024, -0.016, -0.008, 0.0, 0.008, 0.016, 0.024, 0.032, 0.04, 0.048, 0.056, 0.064, 0.072, 0.08, 0.088, 0.096, 0.104, 0.112, 0.12, 0.128, 0.136, 0.144, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152]",None,None,['right'],[0.6997260000007373],[1.1279195999995864],up,2.0356939000002967,None,865.1094979,865.1249328000004,865.3748868000002,865.3583792,865.3591798999996,865.3748868000002,,866.3749143000005,,866.3584271999998,rew,1,3,,,,,865.3748868000002,866.3749143000005,,,,,,,,,,,,,,,,,202509,patients,A,2025-05-23_14h44.58.284,asymmetry_final,2024.2.4,60,2025-05-23 14h45.10.782086 -0600,
14,14,0,5,2,curv_comp,164,0.3,-0.34,3.0,-0.248,curv,curv_flat,-0.2,-0.34,pen,rew,input_data/stims/Shape_0.30_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,11.363013400000455,None,None,None,['right'],[0.5921639999996842],[0.24802079999972193],up,0.8881893999996464,None,3,0,3,0,0,14,14,4,866.3749143000005,,,,,,,,,866.3589671999998,0.0005400999998528278,867.4435089999997,867.4438633999998,867.4583560000001,868.4583554999999,868.4417655999996,868.4421356000003,0.0003770000002987217,869.9265816999996,869.9278696000001,869.9417727999999,869.9417727999999,869.9417727999999,869.9417727999999,869.9417727999999,869.9417727999999,869.9417727999999,870.8426442,"[-0.248, -0.248, -0.248, -0.248, -0.248, -0.248, -0.248, -0.248, -0.248, -0.248, -0.248, -0.248, -0.248, -0.248, -0.248, -0.248, -0.248, -0.248, -0.248, -0.248, -0.248, -0.248, -0.248, -0.248, -0.248, -0.248, -0.248, -0.248, -0.248, -0.248, -0.248, -0.248, -0.248, -0.248, -0.248, -0.248, -0.248, -0.24, -0.232, -0.224, -0.216, -0.208, -0.2, -0.192, -0.184, -0.176, -0.168, -0.16, -0.152, -0.144, -0.136, -0.128, -0.128, -0.128, -0.128, -0.128]",None,None,['right'],[0.5921639999996842],[0.24802079999972193],up,0.8881893999996464,None,870.8430018999998,870.8583638999999,871.1084097000003,871.0918763999998,871.0921950000002,871.1084097000003,871.1084097000003,872.1084515000002,872.1084515000002,872.0919280999997,pen,0,-3,,,,,,,,,,,,,,,,,,,,,,,202509,patients,A,2025-05-23_14h44.58.284,asymmetry_final,2024.2.4,60,2025-05-23 14h45.10.782086 -0600,
15,15,0,5,2,curv_comp,189,1.9,-0.02,1.0,-0.356,flat,flat_curv,0.2,0.02,rew,pen,input_data/stims/Shape_1.90_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,11.363013400000455,None,None,None,['right'],[0.6508295999992697],[1.1279436000004353],up,1.826745899999878,None,3,0,3,0,0,15,15,29,872.1084515000002,,,,,,,,,872.0924612999997,0.0005317999994076672,873.0771334000001,873.0775406000002,873.0918832999996,874.0918525999996,874.0753121999996,874.0756822000003,0.00037800000063725747,875.4608920999999,875.4621322000003,875.4752224000003,875.4752224000003,875.4752224000003,875.4752224000003,875.4752224000003,875.4752224000003,875.4752224000003,877.3096148000004,"[-0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.348, -0.34, -0.332, -0.324, -0.316, -0.308, -0.3, -0.292, -0.284, -0.276, -0.268, -0.26, -0.252, -0.244, -0.236, -0.228, -0.22, -0.212, -0.204, -0.196, -0.188, -0.18, -0.172, -0.164, -0.156, -0.148, -0.14, -0.132, -0.124, -0.116, -0.108, -0.1, -0.092, -0.084, -0.076, -0.068, -0.06, -0.052, -0.044, -0.036, -0.028, -0.02, -0.012, -0.004, 0.004, 0.012, 0.02, 0.028, 0.036, 0.044, 0.052, 0.06, 0.068, 0.076, 0.084, 0.092, 0.1, 0.108, 0.116, 0.124, 0.132, 0.14, 0.148, 0.156, 0.164, 0.172, 0.18, 0.18, 0.18, 0.18, 0.18]",None,None,['right'],[0.6508295999992697],[1.1279436000004353],up,1.826745899999878,None,877.3099853000003,877.3252626000003,877.5752073000003,877.5587844000001,877.5591083999998,877.5752073000003,,878.5753336999996,,878.5587439999999,rew,1,3,,,,,877.5752073000003,878.5753336999996,,,,,,,,,,,,,,,,,202509,patients,A,2025-05-23_14h44.58.284,asymmetry_final,2024.2.4,60,2025-05-23 14h45.10.782086 -0600,
16,16,0,5,2,curv_comp,198,2.9,0.18,1.0,0.068,flat,curv_flat,-0.2,0.18,rew,pen,input_data/stims/Shape_2.90_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,11.363013400000455,None,None,None,"['right', 'left']","[0.5877068999998301, 0.9558514999998806]","[0.28027210000072955, 0.6879900000003545]",up,1.643841500000235,None,3,0,3,0,0,16,16,38,878.5753336999996,,,,,,,,,878.5592800000004,0.0005344999999579159,879.4939137000001,879.4942983999999,879.5086652,880.5086756999999,880.4921445999998,880.4925144999997,0.00037799999972776277,881.8273357999997,881.8289138999999,881.8421193000004,881.8421193000004,881.8421193000004,881.8421193000004,881.8421193000004,881.8421193000004,881.8421193000004,883.4931765000001,"[0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.076, 0.084, 0.092, 0.1, 0.108, 0.116, 0.124, 0.132, 0.14, 0.148, 0.156, 0.164, 0.172, 0.18, 0.188, 0.196, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.196, 0.188, 0.18, 0.172, 0.164, 0.156, 0.148, 0.14, 0.132, 0.124, 0.116, 0.108, 0.1, 0.092, 0.084, 0.076, 0.068, 0.06, 0.052, 0.044, 0.036, 0.028, 0.02, 0.012, 0.004, -0.004, -0.012, -0.02, -0.028, -0.036, -0.044, -0.052, -0.06, -0.068, -0.076, -0.084, -0.092, -0.1, -0.108, -0.116, -0.124, -0.124]",None,None,"['right', 'left']","[0.5877068999998301, 0.9558514999998806]","[0.28027210000072955, 0.6879900000003545]",up,1.643841500000235,None,883.4935228000004,883.5087762000003,883.7587973,883.7421882999997,883.7425198999999,883.7587973,,884.7588432000002,,884.7422798999996,rew,1,3,,,,,883.7587973,884.7588432000002,,,,,,,,,,,,,,,,,202509,patients,A,2025-05-23_14h44.58.284,asymmetry_final,2024.2.4,60,2025-05-23 14h45.10.782086 -0600,
17,17,0,5,2,curv_comp,190,2.1,0.02,1.0,0.092,flat,curv_flat,-0.2,0.02,rew,pen,input_data/stims/Shape_2.10_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,11.363013400000455,None,None,None,['left'],[0.6223528999998962],[0.4559895000002143],up,1.3663542000003872,None,3,0,3,0,0,17,17,30,884.7588432000002,,,,,,,,,884.7428029000002,0.0005236000006334507,885.8273153,885.8279928000002,885.842146,886.8422259999998,886.8256240000001,886.8260124999997,0.0003967000002376153,888.1601309999996,888.1614375999998,888.1756416999997,888.1756416999997,888.1756416999997,888.1756416999997,888.1756416999997,888.1756416999997,888.1756416999997,889.5432484000003,"[0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.084, 0.076, 0.068, 0.06, 0.052, 0.044, 0.036, 0.028, 0.02, 0.012, 0.004, -0.004, -0.012, -0.02, -0.028, -0.036, -0.044, -0.052, -0.06, -0.068, -0.076, -0.084, -0.092, -0.1, -0.108, -0.116, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124]",None,None,['left'],[0.6223528999998962],[0.4559895000002143],up,1.3663542000003872,None,889.543611,889.5589651999999,889.8088982999998,889.7924131999998,889.7927398000002,889.8088982999998,,890.8089916999998,,890.7925383000002,rew,1,3,,,,,889.8088982999998,890.8089916999998,,,,,,,,,,,,,,,,,202509,patients,A,2025-05-23_14h44.58.284,asymmetry_final,2024.2.4,60,2025-05-23 14h45.10.782086 -0600,
18,18,0,5,2,curv_comp,191,2.1,0.02,1.0,0.212,flat,flat_curv,0.2,-0.02,rew,pen,input_data/stims/Shape_2.10_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,11.363013400000455,None,None,None,['left'],[0.612228299999515],[0.3679429000003438],up,1.1002134999998816,None,3,0,3,0,0,18,18,31,890.8089916999998,,,,,,,,,890.7930883999998,0.0005508000003828784,891.6769494,891.6773229,891.6923785999998,892.6923764000003,892.6757746000003,892.6761523000005,0.0003874000003634137,894.0103441000001,894.0115445000001,894.0257843999998,894.0257843999998,894.0257843999998,894.0257843999998,894.0257843999998,894.0257843999998,894.0257843999998,895.1433440999999,"[0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.204, 0.196, 0.188, 0.18, 0.172, 0.164, 0.156, 0.148, 0.14, 0.132, 0.124, 0.116, 0.108, 0.1, 0.092, 0.084, 0.076, 0.068, 0.06, 0.052, 0.044, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036]",None,None,['left'],[0.612228299999515],[0.3679429000003438],up,1.1002134999998816,None,895.1437107000002,895.1591589999998,895.4091208,895.3925623000005,895.3928974999999,895.4091208,,896.4091397000002,,896.3925853999999,rew,1,3,,,,,895.4091208,896.4091397000002,,,,,,,,,,,,,,,,,202509,patients,A,2025-05-23_14h44.58.284,asymmetry_final,2024.2.4,60,2025-05-23 14h45.10.782086 -0600,
19,19,0,5,2,curv_comp,162,0.1,-0.38,3.0,-0.028,curv,curv_flat,-0.2,-0.38,pen,rew,input_data/stims/Shape_0.10_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,11.363013400000455,None,None,None,['left'],[0.5960384999998496],[0.4879448000001503],up,1.1960697000004075,None,3,0,3,0,0,19,19,2,896.4091397000002,,,,,,,,,896.3931142000001,0.0005299000004015397,897.3772344999998,897.3778891000002,897.3925085999999,898.3925196,898.3760265999999,898.3764156999996,0.00039709999964543385,899.8105200999998,899.8117712000003,899.8259489000002,899.8259489000002,899.8259489000002,899.8259489000002,899.8259489000002,899.8259489000002,899.8259489000002,901.0268789000002,"[-0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.036, -0.044, -0.052, -0.06, -0.068, -0.076, -0.084, -0.092, -0.1, -0.108, -0.116, -0.124, -0.132, -0.14, -0.148, -0.156, -0.164, -0.172, -0.18, -0.188, -0.196, -0.204, -0.212, -0.22, -0.228, -0.236, -0.244, -0.252, -0.26, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268]",None,None,['left'],[0.5960384999998496],[0.4879448000001503],up,1.1960697000004075,None,901.0272238999996,901.0425934000004,901.2925994999996,901.2760772000001,901.2764066,901.2925994999996,,902.2926198000005,,902.2761307000001,pen,1,1,901.2925994999996,902.2926198000005,,,,,,,,,,,,,,,,,,,,,202509,patients,A,2025-05-23_14h44.58.284,asymmetry_final,2024.2.4,60,2025-05-23 14h45.10.782086 -0600,
